,Strike Price,Date,Open,High,Low,Close,Volume
6069,8600,2016-12-20,10.0,11.0,9.1,9.2,6266.0
6070,8700,2016-12-20,15.5,17.0,13.0,13.0,5182.0
6071,8800,2016-12-20,21.0,25.0,19.0,19.0,6964.0
6072,8900,2016-12-20,32.5,37.0,28.0,29.0,6400.0
6073,9000,2016-12-20,48.0,55.0,42.0,42.5,10468.0
6074,9100,2016-12-20,72.0,81.0,64.0,65.0,5502.0
6075,9200,2016-12-20,105.0,118.0,97.0,99.0,6376.0
6076,9300,2016-12-20,150.0,170.0,143.0,143.0,3610.0
6077,9400,2016-12-20,207.0,234.0,203.0,203.0,1220.0
6078,9500,2016-12-20,276.0,314.0,275.0,275.0,422.0
6079,9600,2016-12-20,370.0,398.0,352.0,352.0,92.0
6080,9700,2016-12-20,485.0,495.0,485.0,495.0,4.0
6081,9800,2016-12-20,570.0,570.0,570.0,570.0,4.0
6082,7500,2016-12-21,0.6,0.8,0.6,0.7,380.0
6083,7600,2016-12-21,1.0,1.0,1.0,1.0,40.0
6084,7700,2016-12-21,1.1,1.2,1.0,1.2,666.0
6085,7800,2016-12-21,1.4,1.5,1.1,1.4,682.0
6086,7900,2016-12-21,1.6,1.6,1.5,1.6,58.0
6087,8000,2016-12-21,2.0,2.0,1.9,1.9,56.0
6088,8100,2016-12-21,2.3,2.3,2.1,2.1,182.0
6089,8200,2016-12-21,2.8,2.9,2.5,2.9,408.0
6090,8300,2016-12-21,3.5,3.7,3.1,3.4,388.0
6091,8400,2016-12-21,4.5,5.0,4.1,4.7,1522.0
6092,8500,2016-12-21,5.9,6.9,5.8,6.5,3464.0
6093,8600,2016-12-21,9.0,9.9,8.3,9.5,2778.0
6094,8700,2016-12-21,13.0,14.5,12.0,14.0,3512.0
6095,8800,2016-12-21,17.5,21.5,17.5,20.5,8108.0
6096,8900,2016-12-21,29.0,32.0,26.5,31.5,5312.0
6097,9000,2016-12-21,41.0,49.0,40.5,47.0,9214.0
6098,9100,2016-12-21,62.0,75.0,62.0,72.0,6716.0
6099,9200,2016-12-21,96.0,112.0,94.0,107.0,6990.0
6100,9300,2016-12-21,140.0,162.0,138.0,157.0,4516.0
6101,9400,2016-12-21,204.0,226.0,203.0,219.0,1352.0
6102,9500,2016-12-21,275.0,305.0,275.0,299.0,150.0
6103,9600,2016-12-21,361.0,387.0,361.0,382.0,168.0
6104,9700,2016-12-21,475.0,478.0,457.0,468.0,54.0
6105,9800,2016-12-21,560.0,560.0,560.0,560.0,2.0
6106,7600,2016-12-22,2.5,2.9,2.4,2.8,1182.0
6107,7700,2016-12-22,3.3,3.5,2.9,3.0,154.0
6108,7800,2016-12-22,3.8,4.1,3.5,3.5,670.0
6109,7900,2016-12-22,4.5,5.0,4.5,4.7,70.0
6110,8000,2016-12-22,5.7,6.5,5.5,6.1,524.0
6111,8100,2016-12-22,6.7,8.2,6.7,8.0,666.0
6112,8200,2016-12-22,9.0,10.5,9.0,10.0,2774.0
6113,8300,2016-12-22,10.5,14.5,10.5,14.0,2268.0
6114,8400,2016-12-22,15.0,19.5,15.0,18.5,1628.0
6115,8500,2016-12-22,19.0,26.0,19.0,25.0,1572.0
6116,8600,2016-12-22,27.0,35.5,27.0,34.5,1010.0
6117,8700,2016-12-22,38.5,49.0,36.0,48.0,1004.0
6118,8800,2016-12-22,50.0,66.0,49.0,66.0,992.0
6119,8900,2016-12-22,69.0,89.0,66.0,86.0,1312.0
6120,9000,2016-12-22,91.0,119.0,89.0,117.0,778.0
6121,9100,2016-12-22,120.0,159.0,120.0,157.0,1554.0
6122,9200,2016-12-22,160.0,206.0,159.0,205.0,420.0
6123,9300,2016-12-22,210.0,258.0,208.0,254.0,114.0
6124,9400,2016-12-22,272.0,318.0,272.0,318.0,6.0
6125,9500,2016-12-22,372.0,372.0,372.0,372.0,4.0
6126,9700,2016-12-22,525.0,525.0,515.0,515.0,4.0
6127,7600,2016-12-23,3.0,3.0,2.9,2.9,22.0
6128,7700,2016-12-23,3.3,3.7,3.3,3.5,38.0
6129,7800,2016-12-23,4.0,4.2,4.0,4.0,48.0
6130,7900,2016-12-23,5.2,5.6,5.0,5.0,40.0
6131,8000,2016-12-23,6.6,7.2,6.5,6.6,262.0
6132,8100,2016-12-23,8.4,9.3,8.0,8.9,170.0
6133,8200,2016-12-23,10.5,12.0,10.0,11.0,564.0
6134,8300,2016-12-23,14.5,16.0,14.0,15.0,1060.0
6135,8400,2016-12-23,20.5,22.0,19.0,21.5,1050.0
6136,8500,2016-12-23,27.0,30.0,25.5,29.0,762.0
6137,8600,2016-12-23,37.0,40.5,33.5,39.5,712.0
6138,8700,2016-12-23,50.0,55.0,47.0,53.0,634.0
6139,8800,2016-12-23,66.0,75.0,64.0,73.0,2206.0
6140,8900,2016-12-23,94.0,100.0,86.0,98.0,732.0
6141,9000,2016-12-23,124.0,132.0,113.0,132.0,2114.0
6142,9100,2016-12-23,166.0,174.0,151.0,173.0,1384.0
6143,9200,2016-12-23,218.0,225.0,198.0,224.0,166.0
6144,9300,2016-12-23,270.0,280.0,270.0,280.0,94.0
6145,9400,2016-12-23,345.0,358.0,335.0,356.0,92.0
6146,9500,2016-12-23,420.0,443.0,420.0,443.0,6.0
6147,9600,2016-12-23,525.0,525.0,510.0,510.0,80.0
6148,9800,2016-12-23,700.0,700.0,700.0,700.0,4.0
6149,7600,2016-12-26,2.7,2.7,2.1,2.1,22.0
6150,7700,2016-12-26,3.3,3.3,3.1,3.1,6.0
6151,7800,2016-12-26,4.0,4.0,3.2,3.2,210.0
6152,7900,2016-12-26,4.8,4.8,4.5,4.6,218.0
6153,8000,2016-12-26,6.4,6.4,5.2,5.2,128.0
6154,8100,2016-12-26,7.7,8.0,7.2,7.2,382.0
6155,8200,2016-12-26,11.5,11.5,9.5,9.6,348.0
6156,8300,2016-12-26,14.0,14.5,13.0,13.0,1590.0
6157,8400,2016-12-26,21.0,21.0,17.0,17.5,602.0
6158,8500,2016-12-26,25.0,28.0,24.0,24.0,1120.0
6159,8600,2016-12-26,34.5,38.0,33.5,34.0,736.0
6160,8700,2016-12-26,49.5,52.0,46.0,46.0,544.0
6161,8800,2016-12-26,63.0,72.0,63.0,63.0,1508.0
6162,8900,2016-12-26,90.0,97.0,85.0,85.0,1368.0
6163,9000,2016-12-26,127.0,129.0,116.0,117.0,436.0
6164,9100,2016-12-26,157.0,171.0,155.0,155.0,534.0
6165,9200,2016-12-26,206.0,223.0,204.0,205.0,380.0
6166,9300,2016-12-26,267.0,280.0,260.0,264.0,38.0
6167,9400,2016-12-26,352.0,352.0,341.0,341.0,24.0
6168,9500,2016-12-26,425.0,425.0,415.0,415.0,4.0
6169,9800,2016-12-26,700.0,720.0,700.0,720.0,4.0
6170,9900,2016-12-26,815.0,815.0,815.0,815.0,2.0
6171,7600,2016-12-27,2.2,2.4,2.0,2.3,286.0
6172,7800,2016-12-27,3.3,3.6,3.0,3.0,184.0
6173,7900,2016-12-27,4.3,4.7,3.9,4.0,80.0
6174,8000,2016-12-27,5.0,5.5,5.0,5.1,50.0
6175,8100,2016-12-27,7.0,7.5,6.8,6.9,144.0
6176,8200,2016-12-27,9.4,10.0,9.4,9.5,190.0
6177,8300,2016-12-27,13.5,14.0,12.5,13.0,130.0
6178,8400,2016-12-27,18.0,18.5,17.5,17.5,268.0
6179,8500,2016-12-27,24.0,25.5,24.0,24.5,524.0
6180,8600,2016-12-27,34.0,35.5,33.5,34.0,412.0
6181,8700,2016-12-27,48.0,49.0,46.0,47.5,750.0
6182,8800,2016-12-27,63.0,68.0,62.0,64.0,554.0
6183,8900,2016-12-27,88.0,91.0,85.0,86.0,262.0
6184,9000,2016-12-27,116.0,121.0,115.0,117.0,162.0
6185,9100,2016-12-27,160.0,162.0,152.0,159.0,234.0
6186,9200,2016-12-27,208.0,211.0,205.0,208.0,102.0
6187,9300,2016-12-27,259.0,272.0,259.0,270.0,12.0
6188,9400,2016-12-27,335.0,335.0,335.0,335.0,4.0
6189,9500,2016-12-27,412.0,421.0,412.0,421.0,10.0
6190,9600,2016-12-27,505.0,505.0,505.0,505.0,2.0
6191,7600,2016-12-28,1.5,2.5,1.5,2.2,36.0
6192,7800,2016-12-28,3.0,3.0,2.7,2.7,4.0
6193,7900,2016-12-28,3.8,3.9,3.1,3.1,46.0
6194,8000,2016-12-28,4.9,5.0,4.0,4.1,152.0
6195,8100,2016-12-28,6.7,6.8,4.6,4.6,886.0
6196,8200,2016-12-28,9.0,9.0,6.3,6.3,246.0
6197,8300,2016-12-28,12.0,12.5,8.5,8.8,1542.0
6198,8400,2016-12-28,17.5,17.5,12.0,12.0,698.0
6199,8500,2016-12-28,23.5,23.5,16.5,17.0,1164.0
6200,8600,2016-12-28,33.0,33.0,22.0,22.5,1744.0
6201,8700,2016-12-28,46.0,46.0,31.0,31.0,1652.0
6202,8800,2016-12-28,65.0,65.0,44.0,44.0,1182.0
6203,8900,2016-12-28,86.0,86.0,60.0,60.0,1748.0
6204,9000,2016-12-28,113.0,114.0,84.0,84.0,6552.0
6205,9100,2016-12-28,161.0,161.0,114.0,114.0,512.0
6206,9200,2016-12-28,199.0,199.0,153.0,153.0,738.0
6207,9300,2016-12-28,248.0,248.0,206.0,208.0,134.0
6208,9400,2016-12-28,290.0,290.0,271.0,271.0,16.0
6209,9500,2016-12-28,405.0,405.0,350.0,350.0,16.0
6210,9600,2016-12-28,442.0,442.0,430.0,430.0,6.0
6211,9700,2016-12-28,525.0,525.0,525.0,525.0,2.0
6212,7800,2016-12-29,2.0,2.0,2.0,2.0,2.0
6213,7900,2016-12-29,3.0,3.1,3.0,3.1,6.0
6214,8000,2016-12-29,4.0,4.4,3.9,4.0,76.0
6215,8100,2016-12-29,5.0,5.5,5.0,5.4,154.0
6216,8200,2016-12-29,6.8,7.3,6.1,6.7,588.0
6217,8300,2016-12-29,9.9,10.0,8.2,9.2,888.0
6218,8400,2016-12-29,13.0,14.0,12.0,12.5,588.0
6219,8500,2016-12-29,18.5,19.5,16.0,18.0,1508.0
6220,8600,2016-12-29,25.0,27.0,22.0,24.5,1208.0
6221,8700,2016-12-29,33.5,37.5,31.5,34.5,1360.0
6222,8800,2016-12-29,51.0,52.0,43.5,48.5,1424.0
6223,8900,2016-12-29,65.0,70.0,61.0,67.0,1496.0
6224,9000,2016-12-29,90.0,97.0,84.0,91.0,586.0
6225,9100,2016-12-29,125.0,130.0,114.0,124.0,374.0
6226,9200,2016-12-29,169.0,173.0,156.0,167.0,312.0
6227,9300,2016-12-29,223.0,226.0,204.0,221.0,68.0
6228,9400,2016-12-29,292.0,292.0,263.0,288.0,20.0
6229,9500,2016-12-29,363.0,363.0,363.0,363.0,2.0
6230,7600,2016-12-30,1.8,1.8,1.8,1.8,2.0
6231,7800,2016-12-30,2.0,2.0,1.6,1.6,4.0
6232,7900,2016-12-30,3.0,3.0,2.1,2.1,26.0
6233,8000,2016-12-30,3.9,3.9,3.2,3.2,524.0
6234,8100,2016-12-30,4.2,4.8,3.9,4.0,154.0
6235,8200,2016-12-30,6.5,6.5,5.4,5.4,404.0
6236,8300,2016-12-30,7.5,8.4,7.3,7.8,846.0
6237,8400,2016-12-30,10.5,11.0,9.8,9.9,736.0
6238,8500,2016-12-30,15.0,16.0,12.5,14.0,1468.0
6239,8600,2016-12-30,19.5,21.0,17.5,18.5,1714.0
6240,8700,2016-12-30,30.0,30.0,24.5,26.0,1876.0
6241,8800,2016-12-30,44.5,44.5,34.0,35.5,1058.0
6242,8900,2016-12-30,60.0,60.0,47.5,49.0,1812.0
6243,9000,2016-12-30,84.0,84.0,65.0,69.0,2546.0
6244,9100,2016-12-30,99.0,108.0,90.0,95.0,1074.0
6245,9200,2016-12-30,135.0,146.0,122.0,127.0,1128.0
6246,9300,2016-12-30,187.0,189.0,168.0,174.0,252.0
6247,9400,2016-12-30,243.0,247.0,220.0,230.0,84.0
6248,9500,2016-12-30,310.0,316.0,290.0,295.0,22.0
6249,9600,2016-12-30,376.0,376.0,373.0,373.0,4.0
6250,9700,2016-12-30,468.0,468.0,468.0,468.0,2.0
6251,7600,2017-01-03,1.8,1.8,1.5,1.5,62.0
6252,7700,2017-01-03,1.9,1.9,1.9,1.9,4.0
6253,7800,2017-01-03,2.0,2.0,1.4,1.4,12.0
6254,7900,2017-01-03,3.4,3.4,2.1,2.1,98.0
6255,8000,2017-01-03,3.5,3.6,2.4,2.4,158.0
6256,8100,2017-01-03,4.0,4.5,3.2,3.2,244.0
6257,8200,2017-01-03,5.9,5.9,4.5,4.6,102.0
6258,8300,2017-01-03,8.1,8.1,5.7,6.2,406.0
6259,8400,2017-01-03,10.5,12.0,8.4,8.5,738.0
6260,8500,2017-01-03,14.5,15.5,11.0,11.5,658.0
6261,8600,2017-01-03,20.0,21.0,15.0,15.0,992.0
6262,8700,2017-01-03,27.0,29.0,21.5,21.5,1178.0
6263,8800,2017-01-03,35.5,41.5,29.5,29.5,1208.0
6264,8900,2017-01-03,50.0,56.0,41.5,41.5,2496.0
6265,9000,2017-01-03,69.0,76.0,58.0,59.0,5904.0
6266,9100,2017-01-03,95.0,104.0,83.0,83.0,1138.0
6267,9200,2017-01-03,127.0,141.0,116.0,116.0,948.0
6268,9300,2017-01-03,158.0,187.0,158.0,158.0,230.0
6269,9400,2017-01-03,238.0,244.0,212.0,215.0,144.0
6270,9500,2017-01-03,305.0,305.0,285.0,285.0,14.0
6271,9600,2017-01-03,382.0,382.0,382.0,382.0,2.0
6272,9700,2017-01-03,462.0,462.0,462.0,462.0,2.0
6273,7600,2017-01-04,1.3,1.3,1.1,1.1,246.0
6274,7700,2017-01-04,1.7,1.7,1.3,1.3,88.0
6275,7800,2017-01-04,1.6,1.6,1.6,1.6,12.0
6276,7900,2017-01-04,2.1,2.1,2.0,2.0,10.0
6277,8000,2017-01-04,2.5,2.6,2.3,2.4,120.0
6278,8100,2017-01-04,3.0,3.2,2.7,2.9,298.0
6279,8200,2017-01-04,4.4,4.4,3.6,3.8,502.0
6280,8300,2017-01-04,6.0,6.0,4.9,4.9,1298.0
6281,8400,2017-01-04,8.1,8.1,6.8,7.3,1108.0
6282,8500,2017-01-04,11.0,11.5,9.1,9.2,1392.0
6283,8600,2017-01-04,14.5,15.0,12.0,13.0,1376.0
6284,8700,2017-01-04,21.0,22.0,18.0,18.5,962.0
6285,8800,2017-01-04,29.5,30.5,25.5,26.5,1594.0
6286,8900,2017-01-04,42.0,44.0,36.5,38.0,1720.0
6287,9000,2017-01-04,56.0,61.0,52.0,55.0,2014.0
6288,9100,2017-01-04,82.0,86.0,75.0,80.0,1566.0
6289,9200,2017-01-04,115.0,120.0,105.0,112.0,938.0
6290,9300,2017-01-04,156.0,164.0,146.0,153.0,254.0
6291,9400,2017-01-04,208.0,221.0,200.0,212.0,254.0
6292,9500,2017-01-04,285.0,285.0,269.0,275.0,50.0
6293,9600,2017-01-04,362.0,362.0,362.0,362.0,2.0
6294,9900,2017-01-04,625.0,625.0,625.0,625.0,2.0
6295,10000,2017-01-05,715.0,715.0,715.0,715.0,14.0
6296,10200,2017-01-05,915.0,915.0,915.0,915.0,2.0
6297,10400,2017-01-05,1120.0,1120.0,1120.0,1120.0,2.0
6298,10600,2017-01-05,1320.0,1320.0,1320.0,1320.0,2.0
6299,10800,2017-01-05,1520.0,1520.0,1520.0,1520.0,2.0
6300,11000,2017-01-05,1720.0,1720.0,1720.0,1720.0,2.0
6301,7600,2017-01-05,1.2,1.2,1.0,1.0,394.0
6302,7700,2017-01-05,1.2,1.2,1.0,1.0,44.0
6303,7800,2017-01-05,1.7,1.7,1.2,1.4,46.0
6304,7900,2017-01-05,1.8,1.8,1.7,1.8,16.0
6305,8000,2017-01-05,2.1,2.1,1.8,2.0,78.0
6306,8100,2017-01-05,2.6,2.6,2.2,2.3,252.0
6307,8200,2017-01-05,3.5,3.5,2.8,3.0,730.0
6308,8300,2017-01-05,4.5,4.5,3.6,3.6,1262.0
6309,8400,2017-01-05,6.8,6.8,4.7,5.0,1038.0
6310,8500,2017-01-05,9.3,9.3,6.2,6.4,1172.0
6311,8600,2017-01-05,13.5,13.5,8.5,8.8,3294.0
6312,8700,2017-01-05,17.5,18.0,12.0,12.0,3530.0
6313,8800,2017-01-05,26.5,26.5,17.0,17.5,3908.0
6314,8900,2017-01-05,38.0,38.0,25.0,25.5,4918.0
6315,9000,2017-01-05,55.0,55.0,36.5,38.0,5218.0
6316,9100,2017-01-05,77.0,78.0,53.0,56.0,3690.0
6317,9200,2017-01-05,111.0,113.0,78.0,81.0,2690.0
6318,9300,2017-01-05,153.0,155.0,113.0,116.0,990.0
6319,9400,2017-01-05,208.0,214.0,159.0,165.0,416.0
6320,9500,2017-01-05,254.0,258.0,219.0,223.0,92.0
6321,9600,2017-01-05,360.0,360.0,299.0,300.0,32.0
6322,9700,2017-01-05,423.0,423.0,423.0,423.0,2.0
6323,9800,2017-01-05,520.0,520.0,520.0,520.0,2.0
6324,9900,2017-01-05,615.0,615.0,570.0,570.0,18.0
6325,7600,2017-01-06,1.0,1.0,0.9,1.0,908.0
6326,7700,2017-01-06,1.0,1.1,1.0,1.1,4.0
6327,7800,2017-01-06,1.4,1.4,1.4,1.4,14.0
6328,7900,2017-01-06,1.6,1.6,1.5,1.5,24.0
6329,8000,2017-01-06,1.8,1.9,1.8,1.9,164.0
6330,8100,2017-01-06,2.1,2.3,2.1,2.2,196.0
6331,8200,2017-01-06,2.8,2.9,2.6,2.6,802.0
6332,8300,2017-01-06,3.6,3.7,3.3,3.4,1342.0
6333,8400,2017-01-06,4.4,4.8,4.3,4.4,1034.0
6334,8500,2017-01-06,6.4,6.4,5.5,5.9,1232.0
6335,8600,2017-01-06,8.8,8.8,7.5,7.9,1924.0
6336,8700,2017-01-06,12.0,12.0,10.0,10.5,1934.0
6337,8800,2017-01-06,17.5,18.0,14.5,15.5,1882.0
6338,8900,2017-01-06,25.5,25.5,21.0,22.5,2682.0
6339,9000,2017-01-06,36.5,37.0,31.0,32.0,2586.0
6340,9100,2017-01-06,55.0,55.0,46.5,48.0,1464.0
6341,9200,2017-01-06,75.0,79.0,69.0,72.0,2680.0
6342,9300,2017-01-06,116.0,116.0,100.0,103.0,1378.0
6343,9400,2017-01-06,161.0,161.0,145.0,147.0,436.0
6344,9500,2017-01-06,219.0,223.0,202.0,206.0,448.0
6345,9600,2017-01-06,288.0,295.0,274.0,275.0,88.0
6346,9700,2017-01-06,370.0,372.0,367.0,370.0,42.0
6347,7600,2017-01-09,0.9,1.0,0.8,0.8,414.0
6348,7700,2017-01-09,1.2,1.2,1.2,1.2,2.0
6349,7800,2017-01-09,1.2,1.3,1.2,1.2,60.0
6350,7900,2017-01-09,1.4,1.6,1.4,1.6,106.0
6351,8000,2017-01-09,1.6,1.8,1.6,1.8,40.0
6352,8100,2017-01-09,1.9,2.2,1.9,2.2,26.0
6353,8200,2017-01-09,2.5,2.9,2.5,2.7,254.0
6354,8300,2017-01-09,3.0,3.7,3.0,3.4,406.0
6355,8400,2017-01-09,4.0,5.1,3.8,4.5,1246.0
6356,8500,2017-01-09,5.5,6.5,5.0,6.0,1812.0
6357,8600,2017-01-09,7.8,8.8,6.6,8.0,2036.0
6358,8700,2017-01-09,10.0,12.0,8.9,10.0,1700.0
6359,8800,2017-01-09,13.5,17.0,12.0,15.0,3350.0
6360,8900,2017-01-09,20.0,25.5,17.5,22.5,4012.0
6361,9000,2017-01-09,31.5,37.0,26.0,33.5,2766.0
6362,9100,2017-01-09,44.5,56.0,38.5,51.0,3594.0
6363,9200,2017-01-09,66.0,82.0,58.0,76.0,3060.0
6364,9300,2017-01-09,100.0,118.0,87.0,110.0,1964.0
6365,9400,2017-01-09,137.0,168.0,125.0,160.0,638.0
6366,9500,2017-01-09,196.0,228.0,178.0,221.0,458.0
6367,9600,2017-01-09,268.0,305.0,250.0,293.0,154.0
6368,9700,2017-01-09,333.0,333.0,333.0,333.0,2.0
6369,9800,2017-01-09,424.0,471.0,424.0,471.0,8.0
6370,9900,2017-01-09,530.0,560.0,530.0,560.0,10.0
6371,7600,2017-01-10,1.0,1.0,0.9,0.9,344.0
6372,7700,2017-01-10,1.0,1.2,1.0,1.0,70.0
6373,7800,2017-01-10,1.3,1.3,1.1,1.2,22.0
6374,7900,2017-01-10,1.4,1.7,1.4,1.5,44.0
6375,8000,2017-01-10,1.7,2.0,1.7,1.8,78.0
6376,8100,2017-01-10,2.1,2.3,2.1,2.3,44.0
6377,8200,2017-01-10,2.7,2.9,2.6,2.6,452.0
6378,8300,2017-01-10,3.6,3.6,3.2,3.2,48.0
6379,8400,2017-01-10,4.4,4.6,4.2,4.3,606.0
6380,8500,2017-01-10,6.0,6.2,5.4,5.6,1026.0
6381,8600,2017-01-10,8.2,8.6,7.3,7.5,1338.0
6382,8700,2017-01-10,11.0,12.0,10.0,10.0,1720.0
6383,8800,2017-01-10,15.5,17.0,14.5,15.0,2392.0
6384,8900,2017-01-10,22.5,24.5,21.0,21.5,2220.0
6385,9000,2017-01-10,35.0,37.5,31.5,32.5,2384.0
6386,9100,2017-01-10,51.0,55.0,48.0,49.0,2542.0
6387,9200,2017-01-10,78.0,81.0,71.0,72.0,2422.0
6388,9300,2017-01-10,114.0,117.0,104.0,107.0,2356.0
6389,9400,2017-01-10,166.0,168.0,151.0,155.0,618.0
6390,9500,2017-01-10,228.0,233.0,212.0,214.0,162.0
6391,9600,2017-01-10,305.0,307.0,296.0,299.0,30.0
6392,9700,2017-01-10,390.0,390.0,390.0,390.0,2.0
6393,9800,2017-01-10,476.0,476.0,476.0,476.0,2.0
6394,9900,2017-01-10,565.0,565.0,565.0,565.0,2.0
6395,7600,2017-01-11,0.8,0.9,0.7,0.8,562.0
6396,7700,2017-01-11,1.1,1.2,0.9,0.9,18.0
6397,7800,2017-01-11,1.4,1.4,1.3,1.3,22.0
6398,7900,2017-01-11,1.6,1.6,1.4,1.5,66.0
6399,8000,2017-01-11,1.8,1.8,1.6,1.6,26.0
6400,8100,2017-01-11,2.0,2.1,1.9,2.1,308.0
6401,8200,2017-01-11,2.3,2.5,2.3,2.4,184.0
6402,8300,2017-01-11,3.0,3.2,2.7,3.2,162.0
6403,8400,2017-01-11,3.8,4.1,3.4,3.9,792.0
6404,8500,2017-01-11,4.8,5.3,4.2,5.0,1124.0
6405,8600,2017-01-11,5.9,7.3,5.6,7.0,1140.0
6406,8700,2017-01-11,9.5,10.0,7.1,9.8,1816.0
6407,8800,2017-01-11,14.0,14.5,10.0,14.5,1856.0
6408,8900,2017-01-11,18.0,21.5,16.0,21.0,2128.0
6409,9000,2017-01-11,26.5,32.0,24.5,31.5,4056.0
6410,9100,2017-01-11,39.5,49.0,35.0,49.0,4718.0
6411,9200,2017-01-11,57.0,74.0,35.0,74.0,3748.0
6412,9300,2017-01-11,88.0,111.0,86.0,110.0,2320.0
6413,9400,2017-01-11,129.0,158.0,124.0,156.0,1034.0
6414,9500,2017-01-11,184.0,220.0,184.0,218.0,354.0
6415,9600,2017-01-11,247.0,291.0,247.0,290.0,56.0
6416,9700,2017-01-11,365.0,376.0,365.0,376.0,12.0
6417,9800,2017-01-11,468.0,473.0,466.0,473.0,18.0
6418,9900,2017-01-11,565.0,565.0,550.0,550.0,10.0
6419,7600,2017-01-12,0.9,0.9,0.8,0.8,22.0
6420,7700,2017-01-12,0.9,1.0,0.9,1.0,22.0
6421,7800,2017-01-12,1.2,1.2,1.0,1.0,84.0
6422,7900,2017-01-12,1.3,1.3,1.2,1.2,484.0
6423,8000,2017-01-12,1.4,1.6,1.4,1.6,978.0
6424,8100,2017-01-12,1.8,1.8,1.7,1.7,42.0
6425,8200,2017-01-12,2.2,2.2,1.9,2.1,216.0
6426,8300,2017-01-12,3.0,3.3,2.3,2.5,328.0
6427,8400,2017-01-12,3.7,3.7,3.0,3.1,1246.0
6428,8500,2017-01-12,4.9,4.9,3.8,4.2,1524.0
6429,8600,2017-01-12,6.6,6.6,4.9,5.6,2148.0
6430,8700,2017-01-12,9.1,9.1,6.4,7.3,2536.0
6431,8800,2017-01-12,12.5,12.5,9.1,10.0,5576.0
6432,8900,2017-01-12,20.0,20.0,13.5,15.5,5392.0
6433,9000,2017-01-12,30.0,30.5,20.5,23.0,6484.0
6434,9100,2017-01-12,45.0,45.5,32.0,36.0,10348.0
6435,9200,2017-01-12,72.0,72.0,48.5,53.0,5792.0
6436,9300,2017-01-12,101.0,102.0,73.0,80.0,5680.0
6437,9400,2017-01-12,148.0,148.0,110.0,119.0,3810.0
6438,9500,2017-01-12,207.0,207.0,160.0,173.0,1096.0
6439,9600,2017-01-12,288.0,288.0,224.0,238.0,532.0
6440,9700,2017-01-12,314.0,320.0,304.0,316.0,184.0
6441,9800,2017-01-12,455.0,455.0,391.0,403.0,80.0
6442,9900,2017-01-12,488.0,488.0,488.0,488.0,10.0
6443,7600,2017-01-13,0.9,0.9,0.9,0.9,28.0
6444,7700,2017-01-13,0.8,1.0,0.8,0.8,176.0
6445,7800,2017-01-13,1.0,1.1,1.0,1.0,102.0
6446,7900,2017-01-13,1.0,1.4,1.0,1.2,292.0
6447,8000,2017-01-13,1.5,1.6,1.4,1.4,310.0
6448,8100,2017-01-13,1.6,1.8,1.6,1.7,70.0
6449,8200,2017-01-13,2.0,2.3,2.0,2.0,108.0
6450,8300,2017-01-13,2.8,2.9,2.5,2.5,528.0
6451,8400,2017-01-13,3.5,3.7,3.1,3.4,392.0
6452,8500,2017-01-13,4.2,4.7,4.2,4.2,968.0
6453,8600,2017-01-13,5.9,6.4,5.4,5.9,1528.0
6454,8700,2017-01-13,8.0,8.8,7.4,8.2,2178.0
6455,8800,2017-01-13,11.5,12.5,10.5,11.5,3320.0
6456,8900,2017-01-13,16.5,19.5,15.5,17.0,4302.0
6457,9000,2017-01-13,25.0,29.0,24.0,27.0,5964.0
6458,9100,2017-01-13,38.5,44.5,36.0,40.0,5112.0
6459,9200,2017-01-13,59.0,68.0,55.0,61.0,6928.0
6460,9300,2017-01-13,85.0,99.0,84.0,91.0,6332.0
6461,9400,2017-01-13,125.0,144.0,124.0,134.0,2182.0
6462,9500,2017-01-13,192.0,201.0,178.0,189.0,752.0
6463,9600,2017-01-13,252.0,270.0,252.0,263.0,210.0
6464,9700,2017-01-13,340.0,349.0,339.0,346.0,60.0
6465,9800,2017-01-13,428.0,435.0,428.0,434.0,24.0
6466,7600,2017-01-16,1.0,1.0,0.7,1.0,138.0
6467,7700,2017-01-16,0.9,1.0,0.9,1.0,26.0
6468,7800,2017-01-16,1.3,1.3,1.2,1.3,162.0
6469,7900,2017-01-16,1.4,1.4,1.3,1.4,60.0
6470,8000,2017-01-16,1.7,1.9,1.6,1.8,72.0
6471,8100,2017-01-16,1.9,2.2,1.9,2.1,172.0
6472,8200,2017-01-16,2.2,3.0,2.2,2.8,728.0
6473,8300,2017-01-16,2.7,3.9,2.7,3.8,418.0
6474,8400,2017-01-16,3.8,5.6,3.8,5.0,514.0
6475,8500,2017-01-16,4.4,7.3,4.4,7.0,2860.0
6476,8600,2017-01-16,6.6,10.0,6.6,9.7,3374.0
6477,8700,2017-01-16,9.2,14.5,9.2,13.5,5240.0
6478,8800,2017-01-16,12.5,21.0,12.5,19.5,7002.0
6479,8900,2017-01-16,19.0,31.0,19.0,28.5,7134.0
6480,9000,2017-01-16,29.0,45.5,29.0,42.0,8862.0
6481,9100,2017-01-16,43.5,67.0,43.5,62.0,15610.0
6482,9200,2017-01-16,65.0,97.0,65.0,91.0,11842.0
6483,9300,2017-01-16,96.0,137.0,96.0,130.0,6338.0
6484,9400,2017-01-16,149.0,190.0,146.0,182.0,3122.0
6485,9500,2017-01-16,211.0,258.0,211.0,250.0,1102.0
6486,9600,2017-01-16,301.0,335.0,301.0,330.0,222.0
