,Strike Price,Date,Open,High,Low,Close,Volume
2772,8100,2016-07-13,570.0,570.0,570.0,570.0,2.0
2773,8200,2016-07-13,500.0,500.0,500.0,500.0,10.0
2774,8300,2016-07-13,436.0,439.0,380.0,403.0,78.0
2775,8400,2016-07-13,345.0,350.0,280.0,325.0,330.0
2776,8500,2016-07-13,273.0,277.0,209.0,245.0,1270.0
2777,8600,2016-07-13,196.0,206.0,150.0,181.0,2876.0
2778,8700,2016-07-13,137.0,148.0,102.0,128.0,3704.0
2779,8800,2016-07-13,100.0,102.0,68.0,85.0,5038.0
2780,8900,2016-07-13,58.0,67.0,42.0,54.0,6734.0
2781,9000,2016-07-13,35.0,41.0,25.5,33.0,9456.0
2782,9100,2016-07-13,21.0,24.0,14.5,19.0,6708.0
2783,9200,2016-07-13,11.0,13.5,8.8,11.5,2052.0
2784,9300,2016-07-13,7.5,8.4,5.7,7.2,2058.0
2785,9400,2016-07-13,4.7,4.8,3.5,4.1,1936.0
2786,9500,2016-07-13,2.7,2.8,2.0,2.7,130.0
2787,9600,2016-07-13,1.4,1.6,1.3,1.6,14.0
2788,9700,2016-07-13,1.1,1.1,1.0,1.0,610.0
2789,9800,2016-07-13,0.8,0.8,0.7,0.7,52.0
2790,9900,2016-07-13,0.6,0.6,0.5,0.5,244.0
2791,10200,2016-07-14,0.4,0.4,0.4,0.4,202.0
2792,7600,2016-07-14,1080.0,1080.0,1070.0,1070.0,4.0
2793,8200,2016-07-14,500.0,515.0,495.0,510.0,32.0
2794,8300,2016-07-14,392.0,428.0,388.0,421.0,36.0
2795,8400,2016-07-14,308.0,352.0,301.0,321.0,178.0
2796,8500,2016-07-14,239.0,274.0,230.0,257.0,272.0
2797,8600,2016-07-14,182.0,203.0,167.0,189.0,2116.0
2798,8700,2016-07-14,125.0,144.0,115.0,137.0,1974.0
2799,8800,2016-07-14,85.0,96.0,76.0,91.0,3574.0
2800,8900,2016-07-14,54.0,63.0,48.0,58.0,7610.0
2801,9000,2016-07-14,33.0,38.0,29.0,35.0,6988.0
2802,9100,2016-07-14,19.0,22.0,17.0,19.5,4984.0
2803,9200,2016-07-14,11.0,13.0,9.8,11.5,4574.0
2804,9300,2016-07-14,6.7,7.7,6.1,7.2,2086.0
2805,9400,2016-07-14,4.1,4.3,3.8,4.3,960.0
2806,9500,2016-07-14,2.4,2.6,2.3,2.5,436.0
2807,9600,2016-07-14,1.7,1.7,1.7,1.7,2.0
2808,9700,2016-07-14,1.1,1.1,1.1,1.1,200.0
2809,9800,2016-07-14,0.7,0.8,0.7,0.8,8.0
2810,7600,2016-07-15,1140.0,1140.0,1140.0,1140.0,2.0
2811,8000,2016-07-15,785.0,785.0,785.0,785.0,2.0
2812,8100,2016-07-15,635.0,705.0,635.0,685.0,136.0
2813,8200,2016-07-15,530.0,600.0,530.0,600.0,32.0
2814,8300,2016-07-15,436.0,515.0,436.0,515.0,52.0
2815,8400,2016-07-15,359.0,422.0,359.0,420.0,158.0
2816,8500,2016-07-15,278.0,341.0,276.0,340.0,642.0
2817,8600,2016-07-15,210.0,262.0,203.0,252.0,2150.0
2818,8700,2016-07-15,148.0,195.0,143.0,188.0,4116.0
2819,8800,2016-07-15,98.0,138.0,95.0,132.0,4904.0
2820,8900,2016-07-15,66.0,93.0,62.0,85.0,10338.0
2821,9000,2016-07-15,42.0,60.0,38.0,55.0,16186.0
2822,9100,2016-07-15,25.0,36.0,22.0,32.5,12108.0
2823,9200,2016-07-15,12.0,21.5,12.0,19.5,9932.0
2824,9300,2016-07-15,8.0,12.5,7.7,11.5,4640.0
2825,9400,2016-07-15,5.0,7.2,4.5,6.9,2040.0
2826,9500,2016-07-15,2.7,4.1,2.5,4.1,4074.0
2827,9600,2016-07-15,2.5,2.5,2.2,2.5,292.0
2828,9700,2016-07-15,1.2,1.7,1.2,1.6,676.0
2829,9800,2016-07-15,0.6,1.0,0.6,1.0,526.0
2830,9900,2016-07-15,0.5,0.7,0.5,0.7,42.0
2831,10000,2016-07-18,0.6,0.9,0.5,0.9,514.0
2832,10200,2016-07-18,0.4,0.6,0.4,0.5,448.0
2833,7200,2016-07-18,1640.0,1640.0,1630.0,1630.0,12.0
2834,7400,2016-07-18,1430.0,1430.0,1430.0,1430.0,2.0
2835,7800,2016-07-18,1040.0,1040.0,1040.0,1040.0,2.0
2836,7900,2016-07-18,975.0,975.0,975.0,975.0,2.0
2837,8100,2016-07-18,740.0,775.0,740.0,775.0,30.0
2838,8200,2016-07-18,620.0,685.0,615.0,680.0,74.0
2839,8300,2016-07-18,540.0,590.0,540.0,590.0,194.0
2840,8400,2016-07-18,435.0,498.0,435.0,498.0,130.0
2841,8500,2016-07-18,337.0,411.0,337.0,411.0,350.0
2842,8600,2016-07-18,266.0,326.0,266.0,323.0,918.0
2843,8700,2016-07-18,190.0,251.0,190.0,249.0,1920.0
2844,8800,2016-07-18,130.0,184.0,130.0,181.0,4070.0
2845,8900,2016-07-18,88.0,128.0,87.0,127.0,6048.0
2846,9000,2016-07-18,58.0,85.0,56.0,85.0,14562.0
2847,9100,2016-07-18,33.0,54.0,33.0,54.0,15734.0
2848,9200,2016-07-18,20.5,33.5,20.0,33.0,14132.0
2849,9300,2016-07-18,12.5,20.0,11.5,19.5,9696.0
2850,9400,2016-07-18,8.0,12.5,7.4,12.0,7910.0
2851,9500,2016-07-18,5.0,8.2,4.3,8.2,7282.0
2852,9600,2016-07-18,2.7,5.3,2.7,5.3,5980.0
2853,9700,2016-07-18,1.6,3.5,1.6,3.3,4632.0
2854,9800,2016-07-18,1.0,2.5,1.0,2.5,112.0
2855,9900,2016-07-18,0.8,1.5,0.7,1.5,480.0
2856,10000,2016-07-19,1.0,1.2,1.0,1.2,206.0
2857,10200,2016-07-19,0.5,0.6,0.5,0.6,16.0
2858,7200,2016-07-19,1700.0,1700.0,1700.0,1700.0,6.0
2859,7400,2016-07-19,1500.0,1500.0,1500.0,1500.0,2.0
2860,7800,2016-07-19,1100.0,1100.0,1060.0,1060.0,4.0
2861,7900,2016-07-19,960.0,1010.0,960.0,1010.0,8.0
2862,8000,2016-07-19,845.0,880.0,845.0,880.0,4.0
2863,8200,2016-07-19,670.0,725.0,670.0,715.0,26.0
2864,8300,2016-07-19,610.0,645.0,600.0,645.0,68.0
2865,8400,2016-07-19,520.0,545.0,484.0,545.0,76.0
2866,8500,2016-07-19,429.0,457.0,393.0,454.0,120.0
2867,8600,2016-07-19,335.0,369.0,305.0,364.0,738.0
2868,8700,2016-07-19,264.0,289.0,227.0,288.0,1606.0
2869,8800,2016-07-19,184.0,215.0,166.0,215.0,5684.0
2870,8900,2016-07-19,129.0,154.0,113.0,152.0,8972.0
2871,9000,2016-07-19,88.0,105.0,73.0,105.0,12706.0
2872,9100,2016-07-19,57.0,68.0,45.5,68.0,13526.0
2873,9200,2016-07-19,35.0,43.0,28.0,43.0,16510.0
2874,9300,2016-07-19,21.5,26.0,16.5,26.0,10794.0
2875,9400,2016-07-19,12.0,16.0,10.0,16.0,7746.0
2876,9500,2016-07-19,8.8,10.0,6.7,9.6,5444.0
2877,9600,2016-07-19,5.0,6.5,4.4,6.2,3736.0
2878,9700,2016-07-19,3.5,4.2,3.0,4.2,1998.0
2879,9800,2016-07-19,2.3,2.7,1.9,2.7,314.0
2880,9900,2016-07-19,1.5,1.7,1.5,1.7,60.0
2881,10000,2016-07-20,1.1,1.3,1.0,1.3,290.0
2882,10200,2016-07-20,0.5,0.7,0.5,0.6,234.0
2883,10400,2016-07-20,0.4,0.5,0.4,0.4,20.0
2884,7200,2016-07-20,1660.0,1660.0,1660.0,1660.0,4.0
2885,8000,2016-07-20,900.0,900.0,890.0,890.0,124.0
2886,8100,2016-07-20,785.0,800.0,785.0,790.0,60.0
2887,8200,2016-07-20,700.0,740.0,690.0,690.0,92.0
2888,8300,2016-07-20,615.0,650.0,590.0,590.0,54.0
2889,8400,2016-07-20,515.0,555.0,496.0,510.0,130.0
2890,8500,2016-07-20,423.0,454.0,406.0,420.0,476.0
2891,8600,2016-07-20,347.0,378.0,321.0,323.0,1346.0
2892,8700,2016-07-20,260.0,297.0,242.0,262.0,2168.0
2893,8800,2016-07-20,201.0,222.0,174.0,189.0,5892.0
2894,8900,2016-07-20,139.0,160.0,121.0,131.0,7738.0
2895,9000,2016-07-20,97.0,109.0,79.0,88.0,15746.0
2896,9100,2016-07-20,57.0,71.0,50.0,57.0,14120.0
2897,9200,2016-07-20,38.5,44.0,31.0,36.5,17094.0
2898,9300,2016-07-20,24.5,27.0,18.5,22.0,9832.0
2899,9400,2016-07-20,16.0,16.0,11.0,14.0,15052.0
2900,9500,2016-07-20,7.0,10.0,7.0,9.5,7598.0
2901,9600,2016-07-20,6.2,6.3,4.8,5.0,3224.0
2902,9700,2016-07-20,7.0,7.0,3.2,3.7,1988.0
2903,9800,2016-07-20,4.9,4.9,2.1,2.4,652.0
2904,9900,2016-07-20,3.9,3.9,1.3,1.8,194.0
2905,10000,2016-07-21,5.7,7.7,5.5,6.1,380.0
2906,10200,2016-07-21,3.3,4.1,3.3,3.5,402.0
2907,10400,2016-07-21,2.4,2.6,1.7,1.7,344.0
2908,10600,2016-07-21,1.4,1.4,1.2,1.2,14.0
2909,10800,2016-07-21,1.0,1.0,0.9,1.0,12.0
2910,6400,2016-07-21,2540.0,2540.0,2510.0,2510.0,4.0
2911,6800,2016-07-21,2140.0,2140.0,2140.0,2140.0,2.0
2912,7200,2016-07-21,1760.0,1760.0,1720.0,1720.0,10.0
2913,7400,2016-07-21,1550.0,1550.0,1550.0,1550.0,2.0
2914,7600,2016-07-21,1300.0,1300.0,1300.0,1300.0,2.0
2915,7800,2016-07-21,1140.0,1150.0,1140.0,1150.0,22.0
2916,7900,2016-07-21,1030.0,1030.0,1030.0,1030.0,4.0
2917,8000,2016-07-21,800.0,980.0,800.0,955.0,78.0
2918,8200,2016-07-21,770.0,790.0,760.0,765.0,40.0
2919,8300,2016-07-21,675.0,675.0,675.0,675.0,2.0
2920,8400,2016-07-21,545.0,615.0,545.0,595.0,64.0
2921,8500,2016-07-21,469.0,520.0,469.0,520.0,12.0
2922,8600,2016-07-21,399.0,451.0,396.0,435.0,116.0
2923,8700,2016-07-21,318.0,373.0,318.0,356.0,130.0
2924,8800,2016-07-21,254.0,309.0,254.0,291.0,576.0
2925,8900,2016-07-21,194.0,247.0,194.0,233.0,266.0
2926,9000,2016-07-21,155.0,194.0,150.0,179.0,1920.0
2927,9100,2016-07-21,119.0,149.0,117.0,137.0,1176.0
2928,9200,2016-07-21,68.0,113.0,68.0,100.0,6874.0
2929,9300,2016-07-21,49.0,82.0,49.0,71.0,5098.0
2930,9400,2016-07-21,36.0,61.0,36.0,52.0,1276.0
2931,9500,2016-07-21,27.5,42.5,27.5,37.0,696.0
2932,9600,2016-07-21,18.0,30.5,18.0,25.0,900.0
2933,9700,2016-07-21,13.5,21.5,13.5,17.0,1074.0
2934,9800,2016-07-21,10.5,15.0,9.9,11.5,1192.0
2935,9900,2016-07-21,8.1,10.5,8.1,8.7,854.0
2936,10000,2016-07-22,5.6,5.6,4.4,4.4,696.0
2937,10200,2016-07-22,2.6,2.8,2.3,2.6,218.0
2938,10400,2016-07-22,1.6,1.6,1.6,1.6,92.0
2939,6400,2016-07-22,2490.0,2490.0,2490.0,2490.0,2.0
2940,7200,2016-07-22,1700.0,1700.0,1700.0,1700.0,2.0
2941,7400,2016-07-22,1540.0,1540.0,1540.0,1540.0,2.0
2942,7800,2016-07-22,1130.0,1130.0,1110.0,1110.0,4.0
2943,8000,2016-07-22,935.0,945.0,915.0,915.0,30.0
2944,8200,2016-07-22,740.0,740.0,740.0,740.0,2.0
2945,8300,2016-07-22,650.0,650.0,650.0,650.0,2.0
2946,8400,2016-07-22,590.0,590.0,550.0,555.0,54.0
2947,8500,2016-07-22,484.0,484.0,484.0,484.0,2.0
2948,8600,2016-07-22,410.0,425.0,400.0,402.0,50.0
2949,8700,2016-07-22,348.0,352.0,320.0,321.0,34.0
2950,8800,2016-07-22,274.0,286.0,259.0,262.0,146.0
2951,8900,2016-07-22,229.0,230.0,203.0,205.0,90.0
2952,9000,2016-07-22,165.0,177.0,156.0,158.0,1164.0
2953,9100,2016-07-22,124.0,135.0,116.0,117.0,992.0
2954,9200,2016-07-22,95.0,98.0,82.0,82.0,1820.0
2955,9300,2016-07-22,67.0,70.0,60.0,60.0,832.0
2956,9400,2016-07-22,47.5,50.0,42.0,42.5,876.0
2957,9500,2016-07-22,33.0,35.0,30.0,30.0,424.0
2958,9600,2016-07-22,24.0,24.0,20.0,20.0,236.0
2959,9700,2016-07-22,15.5,16.0,13.0,13.0,266.0
2960,9800,2016-07-22,9.5,10.5,9.3,9.5,988.0
2961,9900,2016-07-22,7.0,7.2,6.5,6.5,436.0
2962,10000,2016-07-25,5.7,5.8,3.0,3.2,622.0
2963,10200,2016-07-25,1.9,1.9,1.9,1.9,2.0
2964,10600,2016-07-25,0.7,0.8,0.7,0.8,62.0
2965,10800,2016-07-25,0.5,0.5,0.5,0.5,20.0
2966,6400,2016-07-25,2390.0,2390.0,2390.0,2390.0,2.0
2967,7200,2016-07-25,1600.0,1600.0,1600.0,1600.0,2.0
2968,7400,2016-07-25,1440.0,1440.0,1440.0,1440.0,2.0
2969,8000,2016-07-25,985.0,985.0,805.0,805.0,18.0
2970,8100,2016-07-25,730.0,740.0,730.0,730.0,40.0
2971,8200,2016-07-25,660.0,660.0,640.0,645.0,30.0
2972,8300,2016-07-25,580.0,580.0,530.0,560.0,24.0
2973,8400,2016-07-25,600.0,620.0,463.0,515.0,120.0
2974,8500,2016-07-25,460.0,460.0,392.0,421.0,12.0
2975,8600,2016-07-25,463.0,463.0,310.0,360.0,74.0
2976,8700,2016-07-25,361.0,385.0,245.0,285.0,170.0
2977,8800,2016-07-25,290.0,313.0,192.0,231.0,402.0
2978,8900,2016-07-25,230.0,249.0,149.0,179.0,306.0
2979,9000,2016-07-25,170.0,194.0,108.0,131.0,1686.0
2980,9100,2016-07-25,135.0,148.0,76.0,96.0,1732.0
2981,9200,2016-07-25,95.0,109.0,54.0,67.0,2732.0
2982,9300,2016-07-25,65.0,79.0,37.5,46.0,2610.0
2983,9400,2016-07-25,45.0,57.0,26.5,32.5,2156.0
2984,9500,2016-07-25,35.0,38.5,17.5,22.0,2504.0
2985,9600,2016-07-25,20.0,25.5,12.5,15.0,1096.0
2986,9700,2016-07-25,17.5,18.0,8.7,10.0,984.0
2987,9800,2016-07-25,9.5,11.5,6.1,7.0,518.0
2988,9900,2016-07-25,5.4,5.4,4.1,4.1,522.0
2989,10000,2016-07-26,3.5,3.6,2.9,3.4,646.0
2990,10400,2016-07-26,1.2,1.2,1.2,1.2,20.0
2991,10800,2016-07-26,0.6,0.6,0.6,0.6,210.0
2992,6200,2016-07-26,2660.0,2660.0,2660.0,2660.0,20.0
2993,6400,2016-07-26,2470.0,2470.0,2470.0,2470.0,2.0
2994,6600,2016-07-26,2270.0,2270.0,2270.0,2270.0,4.0
2995,7200,2016-07-26,1670.0,1670.0,1670.0,1670.0,2.0
2996,7300,2016-07-26,1560.0,1560.0,1560.0,1560.0,40.0
2997,7600,2016-07-26,1270.0,1270.0,1270.0,1270.0,2.0
2998,8000,2016-07-26,785.0,910.0,785.0,910.0,20.0
2999,8100,2016-07-26,790.0,790.0,790.0,790.0,2.0
3000,8300,2016-07-26,610.0,615.0,610.0,615.0,4.0
3001,8400,2016-07-26,510.0,560.0,510.0,560.0,40.0
3002,8500,2016-07-26,437.0,486.0,437.0,486.0,6.0
3003,8600,2016-07-26,343.0,401.0,343.0,401.0,94.0
3004,8700,2016-07-26,296.0,334.0,296.0,334.0,48.0
3005,8800,2016-07-26,235.0,268.0,219.0,268.0,1540.0
3006,8900,2016-07-26,185.0,206.0,171.0,206.0,342.0
3007,9000,2016-07-26,127.0,160.0,122.0,160.0,706.0
3008,9100,2016-07-26,85.0,116.0,85.0,116.0,1320.0
3009,9200,2016-07-26,63.0,83.0,61.0,82.0,2004.0
3010,9300,2016-07-26,45.0,58.0,41.5,56.0,1738.0
3011,9400,2016-07-26,29.5,40.0,29.5,40.0,902.0
3012,9500,2016-07-26,19.5,28.0,19.0,28.0,1752.0
3013,9600,2016-07-26,15.0,18.0,13.0,18.0,696.0
3014,9700,2016-07-26,10.0,12.0,8.5,12.0,1134.0
3015,9800,2016-07-26,7.0,7.5,5.9,7.5,452.0
3016,9900,2016-07-26,4.8,5.1,4.0,5.1,1334.0
3017,10000,2016-07-27,4.0,4.4,3.7,3.7,846.0
3018,10200,2016-07-27,1.8,1.9,1.8,1.9,24.0
3019,10400,2016-07-27,1.0,1.0,1.0,1.0,180.0
3020,6400,2016-07-27,2530.0,2530.0,2530.0,2530.0,2.0
3021,7200,2016-07-27,1730.0,1730.0,1700.0,1700.0,4.0
3022,7600,2016-07-27,1370.0,1370.0,1340.0,1340.0,40.0
3023,7800,2016-07-27,1150.0,1150.0,1150.0,1150.0,2.0
3024,8000,2016-07-27,970.0,970.0,940.0,945.0,6.0
3025,8200,2016-07-27,770.0,770.0,745.0,755.0,8.0
3026,8300,2016-07-27,675.0,675.0,670.0,670.0,4.0
3027,8400,2016-07-27,615.0,615.0,590.0,590.0,34.0
3028,8500,2016-07-27,520.0,520.0,505.0,505.0,14.0
3029,8600,2016-07-27,449.0,449.0,413.0,413.0,28.0
3030,8700,2016-07-27,355.0,368.0,335.0,350.0,80.0
3031,8800,2016-07-27,303.0,305.0,263.0,278.0,702.0
3032,8900,2016-07-27,235.0,240.0,209.0,216.0,436.0
3033,9000,2016-07-27,199.0,199.0,152.0,168.0,2462.0
3034,9100,2016-07-27,141.0,141.0,113.0,123.0,1262.0
3035,9200,2016-07-27,92.0,102.0,80.0,90.0,2972.0
3036,9300,2016-07-27,68.0,71.0,56.0,61.0,2320.0
3037,9400,2016-07-27,41.5,50.0,38.0,42.5,2272.0
3038,9500,2016-07-27,28.5,33.5,26.0,29.0,2766.0
3039,9600,2016-07-27,18.5,23.5,17.0,20.0,1250.0
3040,9700,2016-07-27,14.0,14.5,11.5,12.0,1232.0
3041,9800,2016-07-27,9.6,9.7,7.9,8.8,628.0
3042,9900,2016-07-27,5.8,6.5,5.6,6.1,476.0
3043,10000,2016-07-28,3.5,4.0,3.4,3.4,1644.0
3044,10200,2016-07-28,1.9,2.0,1.7,1.7,212.0
3045,10400,2016-07-28,0.8,0.8,0.8,0.8,8.0
3046,6400,2016-07-28,2540.0,2540.0,2540.0,2540.0,2.0
3047,7200,2016-07-28,1740.0,1740.0,1740.0,1740.0,2.0
3048,7800,2016-07-28,1170.0,1170.0,1170.0,1170.0,4.0
3049,8000,2016-07-28,950.0,960.0,945.0,960.0,10.0
3050,8400,2016-07-28,575.0,610.0,575.0,610.0,4.0
3051,8600,2016-07-28,440.0,443.0,440.0,443.0,4.0
3052,8700,2016-07-28,331.0,370.0,331.0,356.0,16.0
3053,8800,2016-07-28,276.0,307.0,263.0,285.0,78.0
3054,8900,2016-07-28,222.0,239.0,208.0,221.0,284.0
3055,9000,2016-07-28,170.0,184.0,146.0,169.0,842.0
3056,9100,2016-07-28,126.0,140.0,108.0,125.0,422.0
3057,9200,2016-07-28,92.0,101.0,73.0,91.0,1538.0
3058,9300,2016-07-28,63.0,72.0,51.0,61.0,1632.0
3059,9400,2016-07-28,43.5,49.5,34.0,44.0,1596.0
3060,9500,2016-07-28,27.0,33.0,23.0,29.0,1922.0
3061,9600,2016-07-28,18.5,22.0,15.0,19.5,906.0
3062,9700,2016-07-28,13.0,14.5,11.5,12.5,884.0
3063,9800,2016-07-28,8.1,9.3,7.0,8.1,368.0
3064,9900,2016-07-28,5.8,6.3,5.4,5.9,288.0
3065,10000,2016-07-29,4.0,4.0,2.5,2.5,1832.0
3066,10200,2016-07-29,1.6,1.9,1.6,1.9,12.0
3067,10400,2016-07-29,0.7,0.7,0.7,0.7,2.0
3068,10800,2016-07-29,0.5,0.5,0.5,0.5,48.0
3069,6400,2016-07-29,2500.0,2500.0,2500.0,2500.0,2.0
3070,7200,2016-07-29,1700.0,1700.0,1700.0,1700.0,2.0
3071,7500,2016-07-29,1380.0,1380.0,1380.0,1380.0,2.0
3072,7800,2016-07-29,1090.0,1090.0,1060.0,1060.0,8.0
3073,8000,2016-07-29,945.0,945.0,910.0,910.0,14.0
3074,8200,2016-07-29,715.0,715.0,690.0,690.0,8.0
3075,8300,2016-07-29,700.0,700.0,675.0,675.0,4.0
3076,8400,2016-07-29,555.0,555.0,505.0,505.0,20.0
3077,8500,2016-07-29,497.0,525.0,460.0,460.0,52.0
3078,8600,2016-07-29,433.0,433.0,364.0,364.0,84.0
3079,8700,2016-07-29,360.0,360.0,293.0,293.0,54.0
3080,8800,2016-07-29,273.0,293.0,223.0,223.0,438.0
3081,8900,2016-07-29,226.0,229.0,172.0,174.0,238.0
3082,9000,2016-07-29,179.0,179.0,127.0,127.0,466.0
3083,9100,2016-07-29,127.0,137.0,90.0,91.0,1500.0
3084,9200,2016-07-29,94.0,99.0,62.0,62.0,4752.0
3085,9300,2016-07-29,61.0,70.0,42.0,42.0,1966.0
3086,9400,2016-07-29,48.0,49.0,28.5,29.0,1460.0
3087,9500,2016-07-29,31.0,32.5,19.0,19.0,3130.0
3088,9600,2016-07-29,19.5,22.0,12.0,12.0,2044.0
3089,9700,2016-07-29,14.0,14.0,7.7,7.7,1834.0
3090,9800,2016-07-29,8.0,9.0,6.0,6.0,350.0
3091,9900,2016-07-29,6.3,6.3,4.6,4.6,218.0
3092,10000,2016-08-01,2.5,3.1,2.2,3.0,1514.0
3093,10200,2016-08-01,1.6,1.6,1.6,1.6,20.0
3094,10600,2016-08-01,0.6,0.6,0.5,0.5,220.0
3095,10800,2016-08-01,0.5,0.6,0.5,0.6,182.0
3096,6400,2016-08-01,2550.0,2560.0,2550.0,2560.0,4.0
3097,7200,2016-08-01,1750.0,1760.0,1750.0,1760.0,6.0
3098,7400,2016-08-01,1510.0,1550.0,1510.0,1550.0,6.0
3099,7600,2016-08-01,1360.0,1360.0,1360.0,1360.0,8.0
3100,7800,2016-08-01,1150.0,1160.0,1150.0,1160.0,16.0
3101,8000,2016-08-01,930.0,975.0,930.0,975.0,54.0
3102,8200,2016-08-01,745.0,745.0,745.0,745.0,8.0
3103,8300,2016-08-01,705.0,705.0,700.0,700.0,4.0
3104,8400,2016-08-01,600.0,605.0,600.0,605.0,12.0
3105,8500,2016-08-01,495.0,535.0,495.0,535.0,62.0
3106,8600,2016-08-01,420.0,452.0,420.0,452.0,92.0
3107,8700,2016-08-01,319.0,380.0,319.0,380.0,78.0
3108,8800,2016-08-01,250.0,307.0,250.0,300.0,320.0
3109,8900,2016-08-01,200.0,242.0,193.0,242.0,302.0
3110,9000,2016-08-01,145.0,189.0,140.0,189.0,550.0
3111,9100,2016-08-01,105.0,141.0,105.0,141.0,1606.0
3112,9200,2016-08-01,73.0,100.0,72.0,100.0,1592.0
3113,9300,2016-08-01,49.0,71.0,49.0,70.0,1842.0
3114,9400,2016-08-01,34.0,48.0,34.0,48.0,2896.0
3115,9500,2016-08-01,23.0,31.5,22.0,31.5,1222.0
3116,9600,2016-08-01,14.0,21.0,14.0,21.0,1122.0
3117,9700,2016-08-01,9.7,13.0,9.6,13.0,1092.0
3118,9800,2016-08-01,5.9,7.8,5.9,7.3,410.0
3119,9900,2016-08-01,4.3,5.5,4.3,5.5,402.0
3120,10000,2016-08-02,2.7,3.0,2.0,2.3,3254.0
3121,10200,2016-08-02,1.1,1.2,1.0,1.0,184.0
3122,10400,2016-08-02,0.8,0.9,0.8,0.9,4.0
3123,6400,2016-08-02,2540.0,2540.0,2540.0,2540.0,2.0
3124,7200,2016-08-02,1750.0,1750.0,1750.0,1750.0,2.0
3125,7400,2016-08-02,1540.0,1540.0,1540.0,1540.0,2.0
3126,7600,2016-08-02,1340.0,1350.0,1340.0,1350.0,24.0
3127,7800,2016-08-02,1170.0,1170.0,1150.0,1160.0,14.0
3128,7900,2016-08-02,1080.0,1080.0,1080.0,1080.0,2.0
3129,8000,2016-08-02,960.0,980.0,950.0,975.0,28.0
3130,8200,2016-08-02,795.0,795.0,775.0,775.0,14.0
3131,8300,2016-08-02,680.0,680.0,680.0,680.0,4.0
3132,8400,2016-08-02,605.0,610.0,595.0,595.0,16.0
3133,8500,2016-08-02,520.0,525.0,515.0,520.0,8.0
3134,8600,2016-08-02,438.0,442.0,427.0,429.0,42.0
3135,8700,2016-08-02,364.0,364.0,349.0,354.0,106.0
3136,8800,2016-08-02,296.0,296.0,280.0,289.0,152.0
3137,8900,2016-08-02,233.0,233.0,219.0,223.0,132.0
3138,9000,2016-08-02,176.0,181.0,167.0,173.0,480.0
3139,9100,2016-08-02,130.0,133.0,122.0,126.0,1004.0
3140,9200,2016-08-02,93.0,97.0,87.0,90.0,1258.0
3141,9300,2016-08-02,64.0,68.0,60.0,63.0,2538.0
3142,9400,2016-08-02,47.0,47.0,40.0,44.0,2356.0
3143,9500,2016-08-02,30.0,31.0,26.5,28.0,1266.0
3144,9600,2016-08-02,18.0,20.0,17.0,19.0,2334.0
3145,9700,2016-08-02,12.0,12.5,10.5,11.5,1314.0
3146,9800,2016-08-02,6.8,8.0,6.8,7.1,640.0
3147,9900,2016-08-02,4.8,5.0,4.3,4.3,510.0
3148,10000,2016-08-03,1.0,2.0,0.5,1.3,2140.0
3149,10200,2016-08-03,0.8,0.8,0.8,0.8,4.0
3150,10400,2016-08-03,0.5,0.5,0.5,0.5,100.0
3151,10600,2016-08-03,0.5,0.5,0.5,0.5,60.0
3152,10800,2016-08-03,0.5,0.5,0.5,0.5,34.0
3153,6400,2016-08-03,2400.0,2480.0,2400.0,2480.0,4.0
3154,7200,2016-08-03,1600.0,1680.0,1600.0,1680.0,4.0
3155,7500,2016-08-03,1320.0,1320.0,1320.0,1320.0,2.0
3156,7600,2016-08-03,1290.0,1290.0,1290.0,1290.0,8.0
3157,7800,2016-08-03,1080.0,1090.0,1020.0,1090.0,16.0
3158,8000,2016-08-03,910.0,910.0,890.0,890.0,32.0
3159,8200,2016-08-03,650.0,725.0,645.0,725.0,34.0
3160,8400,2016-08-03,500.0,550.0,472.0,525.0,22.0
3161,8500,2016-08-03,409.0,466.0,409.0,440.0,50.0
3162,8600,2016-08-03,321.0,390.0,321.0,367.0,58.0
3163,8700,2016-08-03,271.0,316.0,256.0,295.0,492.0
3164,8800,2016-08-03,210.0,253.0,197.0,233.0,640.0
3165,8900,2016-08-03,163.0,194.0,148.0,179.0,492.0
3166,9000,2016-08-03,115.0,146.0,108.0,132.0,1778.0
3167,9100,2016-08-03,88.0,105.0,75.0,96.0,1608.0
3168,9200,2016-08-03,67.0,74.0,51.0,64.0,5724.0
3169,9300,2016-08-03,56.0,56.0,35.0,44.5,4880.0
3170,9400,2016-08-03,26.0,33.0,23.0,29.0,4568.0
3171,9500,2016-08-03,16.5,21.5,15.5,19.0,2352.0
3172,9600,2016-08-03,11.0,14.0,9.5,11.5,1210.0
3173,9700,2016-08-03,6.0,8.6,5.7,7.1,1348.0
3174,9800,2016-08-03,6.0,6.0,4.0,5.0,348.0
3175,9900,2016-08-03,3.0,3.4,2.7,2.8,1696.0
3176,10000,2016-08-04,1.9,2.1,1.0,2.0,860.0
3177,10200,2016-08-04,0.5,0.7,0.5,0.7,48.0
3178,6400,2016-08-04,2500.0,2500.0,2500.0,2500.0,2.0
3179,7200,2016-08-04,1700.0,1700.0,1700.0,1700.0,2.0
3180,8400,2016-08-04,555.0,555.0,495.0,515.0,8.0
3181,8500,2016-08-04,414.0,471.0,414.0,471.0,12.0
3182,8600,2016-08-04,372.0,380.0,350.0,369.0,38.0
3183,8700,2016-08-04,329.0,329.0,273.0,317.0,82.0
